时间,关键词,表情,内容
20161222,减肥,"[挖鼻],[开心],[跑],[嘻嘻]",在我狠力增重的时候，周边的大家都在跑步[跑]减肥[挖鼻]。哈[开心]！我就是这么独特[嘻嘻] ​
20161222,减肥,[污],早上忍住不吃饭，中午忍住不吃饭，晚上出去喝了顿酒，减肥第一天失败告终了[污][污][污] ​
20161222,减肥,[怒骂],切记→_→减肥[怒骂] ​
20161222,减肥,[加油],快到2017年了 立个flag3月底国企考试第一名而且还要大比分领先4月中下旬联考5月中旬初级会计考试所有试考完要减肥 运动 复查 摄影嗯 努力努力再努力[加油][加油][加油] ​
20161222,减肥,[委屈],一定要减肥啦 太恐怖啦[委屈][委屈][委屈] ​
20161222,减肥,[嘻嘻],健康省钱的减肥方法，一般人我不告诉他......[嘻嘻][嘻嘻][嘻嘻] http://t.cn/RIKbCEL ​
20161222,减肥,[坏笑],#圣诞萌想#适时得挑战一下自己的极限，仿若夏天为了减肥每天少吃顿饭或者持续每天跑个步啥一样一样的…只是为了证明一下自己还没有被生活堕落吧[坏笑] ​
20161222,减肥,"[摊手],[绿叶],[二哈]",沈阳比我想象中还要冷🙁物理实验比想象中简单[二哈]减肥一如既往的困难着[摊手]我也只是有一点儿想家[绿叶] ​
20161222,减肥,[摊手],圣诞就要到了，2017还会远么，年初许下的承诺，减肥、努力、上进、赚钱、找对象等等等等，有一个实现的吗？反正我是没有[摊手] 青岛 ​
20161222,减肥,"[白眼],[月亮]",最近懒癌犯了，然后胃口也大开，从明天起，要减肥了[白眼][月亮] ​
20161222,减肥,[摊手],其实男生不是真的喜欢你不减肥 而是喜欢你爱吃还不肥 也不是真的喜欢你素颜不化妆 而是喜欢你素颜也好看 也不是真的喜欢你瘦 而是喜欢你瘦却有胸 也不是真喜欢你独立 而是他忙的时候别烦他 女孩子 太认真你就输了[摊手][摊手][摊手] 哈尔滨 ​
20161222,减肥,"[星光],[强壮],[瑜伽二],[小嘴],[鼓掌],[水滴],[礼花]",【交作业】ASAの减肥汇报！大家也要加油哦，一定会成功的！[鼓掌]💖[瑜伽二][小嘴][礼花][强壮][星光][水滴] ​
20161222,减肥,[打脸],妈妈说我该减肥了[打脸][打脸] ​
20161222,减肥,[怒骂],虾仁蛋炒饭、昨晚剩的酸菜鱼、今天收到的老爸寄的泡菜，这就是吵着减肥不吃饭的选择！11点半了，你这是吃夜宵呢？[怒骂]@青春燥起来 北京·当代城市家园 ​
20161222,减肥,[猪头],感慨完了，好睡了，晚安[猪头]明天减肥 ​
20161222,减肥,[喵喵],减肥军进行曲[喵喵] ​
20161222,减肥,"[偷笑],[面条]",#Alison的减肥日记# 累呀 第四天结束 我好想吃安东鸡 炸鸡🍗 拉面[面条] 可是我不饿[偷笑][偷笑][偷笑]明天加油 韩国·首尔 ​
20161222,减肥,[女孩],最大的梦想是：有一天再也不受“减肥”的折磨，以及容易长胖的压力，成为别人口中的死瘦子。[女孩]🏿 ​
20161222,减肥,"[摊手],[绿叶],[二哈]",沈阳比我想象中还要冷🙁物理实验比想象中简单[二哈]减肥一如既往的困难着[摊手]我也只是有一点儿想家[绿叶] ​
20161222,减肥,[摊手],圣诞就要到了，2017还会远么，年初许下的承诺，减肥、努力、上进、赚钱、找对象等等等等，有一个实现的吗？反正我是没有[摊手] 青岛 ​
20161222,减肥,"[白眼],[月亮]",最近懒癌犯了，然后胃口也大开，从明天起，要减肥了[白眼][月亮] ​
20161222,减肥,[摊手],其实男生不是真的喜欢你不减肥 而是喜欢你爱吃还不肥 也不是真的喜欢你素颜不化妆 而是喜欢你素颜也好看 也不是真的喜欢你瘦 而是喜欢你瘦却有胸 也不是真喜欢你独立 而是他忙的时候别烦他 女孩子 太认真你就输了[摊手][摊手][摊手] 哈尔滨 ​
20161222,减肥,"[星光],[强壮],[瑜伽二],[小嘴],[鼓掌],[水滴],[礼花]",【交作业】ASAの减肥汇报！大家也要加油哦，一定会成功的！[鼓掌]💖[瑜伽二][小嘴][礼花][强壮][星光][水滴] ​
20161222,减肥,[打脸],妈妈说我该减肥了[打脸][打脸] ​
20161222,减肥,[怒骂],虾仁蛋炒饭、昨晚剩的酸菜鱼、今天收到的老爸寄的泡菜，这就是吵着减肥不吃饭的选择！11点半了，你这是吃夜宵呢？[怒骂]@青春燥起来 北京·当代城市家园 ​
20161222,减肥,[泪],我决定减肥了，这次是说真的[泪][泪] ​
20161222,减肥,[失望],减肥是个苦差事 瘦下来一定不能胡吃海喝了 不想在体验这种感觉了[失望] ​
20161222,减肥,"[摊手],[泪],[二哈]",第十天天呢今天知道一直吃错东西了我真以为吃面没事[泪]晚饭没吃弥补一下[摊手]希望我坚持发1000天[二哈]#杨炎辉开始减肥# ​
20161222,减肥,"[脸红],[大哭],[眼泪]",一到晚上就饿得不行[脸红]好想吃烧烤啊[眼泪]不行要减肥🙂吃火锅也行啊[大哭]可是已经有小肚子了🙃还是睡觉吧😶 ​
20161222,减肥,"[衰],[二哈],[委屈]",#减脂饮食打卡# 今天的吃食依旧是那些  微波做这种减肥健身餐，简直不能更方便，简单粗暴  冬天训练会腿抽筋，买点钙片补补[委屈]今天跳舞一小时，图4的训练计划并没有做[衰]拖延症加上收拾行李 唉！ 明天早起补上！然后洗澡，化妆，训练，等锐锐，演出，赶飞机，晚十点抵达杭州…[二哈]想想就是狗带的 ​ 全文
20161222,减肥,[摊手],减肥是下定决心的，决心在饿的时候被我自己吃了[摊手] ​
20161222,减肥,[微笑],ER强化训练12.22-12.29生理期好好调整一下[微笑]@减肥明星赵奕然 @月半星ye @M--娟_ ​
20161222,减肥,[嘻嘻],说好的减肥呢，体重却出卖了自己[笑cry]，嗯，明天开启减肥模式。到下月中旬瘦到98斤。加油。注意控制饮食。多睡觉少吃饭[嘻嘻][嘻嘻] ​
20161222,减肥,[嘻嘻],说好的减肥呢，体重却出卖了自己[笑cry]，嗯，明天开启减肥模式。到下月中旬瘦到98斤。加油。注意控制饮食。多睡觉少吃饭[嘻嘻][嘻嘻] ​
20161222,减肥,[二哈],武汉实习最重要的事，减肥[二哈][二哈][二哈] 成都·大学城 ​
20161222,减肥,[汗],听说跑步可以减肥，可是会很累！[汗] 新加坡 ​
20161222,减肥,[偷乐],近日来愿望清单第一条乃吃火锅也;第二条乃减肥也;第三条乃期末考试给力也[偷乐]未完待续… ​
20161222,减肥,[拜拜],没在减肥的道路上越走越远，却离增肥的道路越来越近[拜拜] ​
20161222,减肥,[哈哈],当你问一个正在减肥的姑娘要不要去吃好吃的时候。。。。。她的回答：[哈哈]GIF ​
20161222,减肥,"[捂脸],[嘿哈]",印象最深的就是南宁很出名的炒粉 味道很不错[嘿哈][嘿哈]还有他们最有特色的水果咸菜 真是接受不了这个吃法[捂脸]目前期待的是那个火爆了的烤鱼～感觉减肥什么的还是明年再开始吧 南宁 ​
20161222,减肥,[微笑],温馨提示[微笑] 您的2016年减肥时间最后10天[微笑] ​
20161222,减肥,[眼泪],我想减肥[眼泪] 昆明·正义坊购物中心南馆 ​
20161222,减肥,[摊手],减肥和攒钱都是屁，哪次遇到挫折哭成傻逼的时候不是烧烤蛋糕火锅一起上再加上买包买口红买鞋子才帮你顶过来的？[摊手] ​
20161222,减肥,[摊手],减肥和攒钱都是屁，哪次遇到挫折哭成傻逼的时候不是烧烤蛋糕火锅一起上再加上买包买口红买鞋子才帮你顶过来的？[摊手] ​
20161222,减肥,"[噢耶],[羞嗒嗒]",#沈煜伦# 第一次看话剧 乌龙山伯爵 好享受气氛呐[噢耶][噢耶]也是第一次喝潮汕粥 好喝诶！！[噢耶][噢耶]为了减肥坚持快一周不吃主食了，然后今晚吃饱了[哆啦A梦汗][哆啦A梦汗]现在呢在准备明天抢去济南的票了@爱啃梨的星际碎片 保佑我顺利抢票去见你！！！[羞嗒嗒][羞嗒嗒][羞嗒嗒] ​
20161222,减肥,[脸红],医生：你在减肥吗？瘦成这样我：啊？我胖了呀医生：我的天哪，那你不吃饭么我：我吃的很多啊医生：乖啊你要好好吃饭啊，你一天吃几次我：……吃的很好啊三次都吃啊医生：乖好好吃饭听见没 三次都要吃啊我：……好要走了医生：乖一定好好吃饭啊，再每天跑1500米昂[脸红]总感觉我说话她没在听 ​
20161222,减肥,"[喵喵],[哈哈]",每一个妹子都会想着边减肥边吃。。。哈哈这就是越减越肥嘛？[哈哈][哈哈][哈哈][喵喵][喵喵][喵喵] ​
20161222,减肥,[泪],#减肥二十一天# 打卡第五天56.1 好想回家吃各种各样的好吃的 想我的小伙伴们 [泪]#MerryChristmas# ​
20161222,减肥,"[泪],[困]",昨天发烧今天好了缓过神今晚就拼了老命拉肚子[泪]（默默念叨着当作减肥[困]） ​
20161222,减肥,"[嘻嘻],[色],[韩国]",[色][色]对于一个吃货来说，韩国[韩国]绝对是天堂[嘻嘻][嘻嘻]减肥这件事还是等吃饱了再说吧[笑cry][笑cry] 秒拍视频 . ​
20161222,减肥,[泪],鉴于我这种自己不咋样对对方要求颇高的烂人品，我觉得我还是过完年先把自己提高到一个新的水平再寻找我的春天吧。要不然都把一群人得罪光了[泪]具体体现在过完年得继续减肥，锻炼身体~ 阳泉·山西阳光发电有限责任公司 ​
20161222,减肥,[嘻嘻],公司年会我真是从头吃到尾，除了吃还是吃！也是服了自己，减肥无望，吃了再减！今天酒店很不错，五星级酒店涵田很不错，就是健身房太小了，而且运动器材太少！[嘻嘻][嘻嘻] ​
20161222,减肥,[傻笑],#岭南小院厨娘日记# 有没有感受到特别糯！超糯雪耳陈皮糖水，宵夜[傻笑]等我戒奶之后，就要开始吃瘦瘦菌减肥了 秒拍视频 . ​
20161222,减肥,[哼],似乎，好像，真的，确实该减肥了[哼] 太原·小店区 ​
20161222,减肥,[思考],从今天开始减肥，不吃晚饭，多运动[思考] ​
20161222,减肥,[摊手],减肥和攒钱都是屁，哪次遇到挫折哭成傻逼的时候不是烧烤蛋糕火锅一起上再加上买包买口红买鞋子才帮你顶过来的？[摊手] ​
20161222,减肥,"[噢耶],[羞嗒嗒]",#沈煜伦# 第一次看话剧 乌龙山伯爵 好享受气氛呐[噢耶][噢耶]也是第一次喝潮汕粥 好喝诶！！[噢耶][噢耶]为了减肥坚持快一周不吃主食了，然后今晚吃饱了[哆啦A梦汗][哆啦A梦汗]现在呢在准备明天抢去济南的票了@爱啃梨的星际碎片 保佑我顺利抢票去见你！！！[羞嗒嗒][羞嗒嗒][羞嗒嗒] ​
20161222,减肥,[脸红],医生：你在减肥吗？瘦成这样我：啊？我胖了呀医生：我的天哪，那你不吃饭么我：我吃的很多啊医生：乖啊你要好好吃饭啊，你一天吃几次我：……吃的很好啊三次都吃啊医生：乖好好吃饭听见没 三次都要吃啊我：……好要走了医生：乖一定好好吃饭啊，再每天跑1500米昂[脸红]总感觉我说话她没在听 ​
20161222,减肥,"[喵喵],[哈哈]",每一个妹子都会想着边减肥边吃。。。哈哈这就是越减越肥嘛？[哈哈][哈哈][哈哈][喵喵][喵喵][喵喵] ​
20161222,减肥,[泪],#减肥二十一天# 打卡第五天56.1 好想回家吃各种各样的好吃的 想我的小伙伴们 [泪]#MerryChristmas# ​
20161222,减肥,"[泪],[困]",昨天发烧今天好了缓过神今晚就拼了老命拉肚子[泪]（默默念叨着当作减肥[困]） ​
20161222,减肥,"[嘻嘻],[色],[韩国]",[色][色]对于一个吃货来说，韩国[韩国]绝对是天堂[嘻嘻][嘻嘻]减肥这件事还是等吃饱了再说吧[笑cry][笑cry] 秒拍视频 . ​
20161222,减肥,[泪],鉴于我这种自己不咋样对对方要求颇高的烂人品，我觉得我还是过完年先把自己提高到一个新的水平再寻找我的春天吧。要不然都把一群人得罪光了[泪]具体体现在过完年得继续减肥，锻炼身体~ 阳泉·山西阳光发电有限责任公司 ​
20161222,减肥,[微笑],为了让镜子里的自己越来越好看，努力减肥好吗[微笑] 常州·武进区 ​
20161222,减肥,[嘻嘻],公司年会我真是从头吃到尾，除了吃还是吃！也是服了自己，减肥无望，吃了再减！今天酒店很不错，五星级酒店涵田很不错，就是健身房太小了，而且运动器材太少！[嘻嘻][嘻嘻] ​
20161222,减肥,"[鲜花],[污]",@减肥明星赵奕然  +00821123[鲜花]Day2+训练一，师傅好！怎么才能出汗呢[污][污][污]呵呵，加油吧！ ​
20161222,减肥,"[喵喵],[二哈]",聪丑子，正式宣布：要抓住2016年最后的尾巴减肥，从46分钟以后的九天内，不吃晚饭，不吃零食，每天运动[二哈][二哈][二哈][二哈][喵喵][喵喵][喵喵][喵喵][喵喵]此微博为证 ​
20161222,减肥,[祈祷],一等奖[祈祷]感恩！！第一次当指挥，其实一开始很不自信，但谢谢你们对我的信任，虽然我还不够好.第一次当负责人，真正领略到了什么是责任感.是时候减肥了！今天心情有点好所以又吃上了火锅……？ ​
20161222,减肥,[傻笑],#岭南小院厨娘日记# 有没有感受到特别糯！超糯雪耳陈皮糖水，宵夜[傻笑]等我戒奶之后，就要开始吃瘦瘦菌减肥了 秒拍视频 . ​
20161222,减肥,[哼],似乎，好像，真的，确实该减肥了[哼] 太原·小店区 ​
20161222,减肥,[思考],从今天开始减肥，不吃晚饭，多运动[思考] ​
20161222,减肥,[二哈],还是明年开始减肥吧[二哈] ​
20161222,减肥,[二哈],开启减肥模式[二哈] 阳江·江城区 ​
20161222,减肥,[狗],今晚我遇到几个人 能把牛皮吹上天的那种 哈哈哈哈 苟富贵 勿相忘。冬冬[狗]生日快乐@又要减肥的冬哥 ​
20161222,减肥,"[加油啊],[互相膜拜]",【健康之道】管住一张嘴，迈开两条[互相膜拜]腿；饮食加运动，健康体态美。[加油啊]饭前少许清淡汤，饭中少吃油脂糖；饭后散步不要躺，身材匀称保健康。减肥运动最重要，切莫贪懒嗜睡觉；清晨早起把步跑，餐后散步要记牢。多食五谷粗粮，营养均衡食莫挑；快乐心情伴左右，健康美丽乐逍遥。 ​
20161222,减肥,[微笑],觉得自己说话和放屁一样[微笑] 明明每天都喊着要减肥的[微笑]结果又是从早吃到晚 ​
20161222,减肥,"[喵喵],[黑线]",买了衣服结果绷在身上[黑线]看来要减肥[喵喵] ​
20161222,减肥,[哈哈],今天去皮称体重100了，不知不觉长了7斤，明天开始减肥[哈哈] ​
20161222,减肥,[强壮],打卡了，L+提高班+Day3，实际跳操Day 13，坚持[强壮]🏻@减肥明星赵奕然@我们俩的幸福时光 ​
20161222,减肥,[微笑],这娃还不出来，那我再吃多点生冷的东西吧，为嘛会嘴馋成这样[微笑]  一天要吃几顿，一边吃一边跟温温说你要减肥阿，不然太胖你妈不好生 ​
20161222,减肥,[微笑],D71 打卡！[微笑] 三遍【专属定制1】+ 两遍【臀腿塑型1】。@减肥明星赵奕然 @ER团队-侯磊教练 ​
